gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chrom,start,end,up_down
RSPRY1,8886.85407746079,0.109621566847067,0.0260910130938366,4.20150672006531,2.65144375233034e-05,0.0001444531763983,chr16,57238973,57238975,up
C6orf203,3024.4086675023,0.211462347287447,0.0480772873993313,4.39838349304182,1.09060145969965e-05,6.32446249051886e-05,chr6,107051234,107051236,up
DUSP10,5067.20782902343,-0.193595382005626,0.0366124293541842,-5.28769561103984,1.23866871893811e-07,9.44113903280603e-07,chr1,221736843,221736900,down
TNRC18,6142.59574674726,-0.137384875429301,0.033235211542092,-4.1337144869773,3.56946862404175e-05,0.0001905387241196,chr7,5308106,5308108,down
SS18L1,4848.53643902927,0.114472746187138,0.038466695941848,2.97589235010441,0.0029213738993304,0.0105822577199311,chr20,62179206,62179208,up
CCDC53,5402.42458955605,0.120432327517617,0.0347983126103794,3.46086687782944,0.0005384389996493,0.002324189611613,chr12,102013108,102013110,up
ADCY3,2030.41916531179,-0.19746453847525,0.0622134017183151,-3.17398716388014,0.0015036034016031,0.0058401859508567,chr2,24819932,24819934,down
TAF6L,2326.5462138625,-0.133412115095388,0.0553700631074156,-2.40946294095013,0.0159760184877491,0.0465933549944871,chr11,62787294,62787296,down
B3GALT2,261.412034284139,-0.437101920897121,0.173568719287323,-2.51832198043445,0.011791547367815,0.0359735725356327,chr1,193180294,193180296,down
RAB4B-EGLN2,105.740397145833,22.9246496804923,4.78526843748359,4.79067161643863,1.662239799383e-06,1.08543492890586e-05,chr19,40807809,40808441,up
TMEM43,11478.1883909166,0.160347726415282,0.0223915777731368,7.1610731516942,8.004791698090799e-13,9.832205531768429e-12,chr3,14141793,14141795,up
SLC25A10,3406.57502674626,-0.154221418397615,0.0469196417162718,-3.28692659952965,0.0010128723060774,0.0041092245275454,chr17,81720075,81720077,down
PDCD11,21833.0466657462,0.134480278990678,0.017244151326125,7.79860234623085,6.259657468632211e-15,9.11011026737351e-14,chr10,103445547,103445549,up
TRRAP,26041.0505473857,-0.103085653842815,0.0144530562824142,-7.13244671773989,9.86002513665211e-13,1.19975184859482e-11,chr7,99012353,99012355,down
RILPL1,2620.08164102764,0.138357827017946,0.0536706767568544,2.57790352904906,0.0099401744692901,0.0309936986302912,chr12,123472538,123472540,up
TMEM260,4050.28397144472,0.116705182527023,0.0417916253017909,2.7925495044583,0.0052294465060496,0.017681427915357,chr14,56647495,56647497,up
TAF10,6708.33198545854,-0.186276121556147,0.0319780227495308,-5.82512943389784,5.706835286408861e-09,4.97030616932064e-08,chr11,6610922,6610924,down
TMEM218,3663.30239464123,0.201355802201974,0.0441425982974251,4.56148505000257,5.07930932404318e-06,3.0926247825727e-05,chr11,125111539,125111708,up
C7orf60,4091.70820736563,-0.105829970841936,0.0408747808297877,-2.58912631929788,0.0096219790950577,0.030091851555912,chr7,112821744,112821746,down
TMPRSS2,43255.5734173389,-2.48895794571282,0.0133018073106095,-187.114268579701,0.0,0.0,chr21,41466142,41466144,down
FADD,4472.0954366971,0.124665991221611,0.0391404366141743,3.18509454686216,0.0014470672237703,0.0056416800442491,chr11,70206471,70206473,up
SLU7,19003.4447664843,0.104389692765257,0.0176126769341369,5.92696346816703,3.08587591726305e-09,2.75642108437703e-08,chr5,160403285,160403287,up
NAGLU,4947.73749916561,-0.222520679792561,0.040426989251702,-5.50426049308614,3.70721063826718e-08,2.98626833171424e-07,chr17,42544236,42544238,down
TATDN2,7655.698271858,-0.122127512152345,0.0284735946938658,-4.28914977070511,1.79358399457731e-05,0.000100418799294,chr3,10279023,10279025,down
PCTP,2522.13534336331,-0.234255333115035,0.0550828441957154,-4.25278208733557,2.11131005987165e-05,0.0001168228253575,chr17,55776098,55776100,down
PIH1D1,3396.68389734688,-0.116436560186856,0.04819129435833,-2.41613265917041,0.0156863451505713,0.0459361728348262,chr19,49446382,49446384,down
SLC6A8,5129.52669619622,-0.20091511455975,0.0359300566985799,-5.59183961899206,2.2467630826222e-08,1.85194585768547e-07,chrX,153695212,153695214,down
ATP9B,6320.74752980312,-0.14518012695608,0.0323298971564553,-4.49058424941793,7.1028072940551e-06,4.24019369178234e-05,chr18,79377381,79377383,down
NUP54,12168.9657757594,0.115399391485578,0.0219840972930499,5.24922128697367,1.52743505212021e-07,1.15237803278788e-06,chr4,76148308,76148515,up
NAT8L,2045.92868876076,-0.18159704110841,0.0592495693586649,-3.06495124055871,0.0021770548673754,0.0081532326328163,chr4,2064125,2064127,down
SPC25,1559.66954911998,0.265368993925854,0.0711239341327504,3.73107867501469,0.0001906616649515,0.0009005585974543,chr2_GL383522v1_alt,58061,58063,up
TYW1,10006.4200114419,0.110346809799087,0.0246632343707987,4.47414188018005,7.67187898686525e-06,4.53992322582645e-05,chr7,67238527,67238529,up
AMIGO2,1022.27765926592,0.58252157247004,0.0894673746172102,6.5109943704326,7.465494230648901e-11,7.7473141526714e-10,chr12,47077434,47077436,up
PLCB1,3194.38094134661,0.223840890442705,0.046658253001119,4.79745545632274,1.60693929338217e-06,1.05108530280939e-05,chr20,8881847,8881849,up
SEPP1,9456.33694169715,-0.269336119684178,0.02547179019083,-10.5738983269869,3.9377808729070897e-26,1.06190640944642e-24,chr5,42800720,42800722,down
LYPLA2,1472.06075210611,-0.221504024871548,0.0698925189550534,-3.16920935435155,0.0015285425044713,0.0059208230659034,chr1,23794730,23794732,down
WTH3DI,2329.29423681876,-0.500267580219201,0.055260513965875,-9.05289408868205,1.39228316192742e-19,2.6958407012375897e-18,chr2,131362956,131362958,down
SYBU,3828.31974959128,0.156587499465215,0.0440708720147135,3.55308375593151,0.0003807432194139,0.0016927109415302,chr8,109574906,109574908,up
REPIN1,8593.37788463134,-0.104050869839724,0.0264617943309529,-3.93211694333268,8.42010846299342e-05,0.000424738610397,chr7,150372943,150372945,down
C9orf163,105.785854697647,-0.774056369241141,0.279284055578529,-2.77157379298902,0.0055786026207028,0.0186916764937435,chr9,136485058,136485060,down
OPRK1,10114.8062977398,0.587752140583366,0.024714713132544,23.7814672349736,5.19442711284325e-125,8.09655354078878e-123,chr8,53229297,53229299,up
EEF1B2,51509.3367316135,-0.132785227047933,0.0104608745673605,-12.6935110628554,6.42400486113688e-37,2.46627989582612e-35,chr2,206162881,206162883,down
RSF1,17620.6551902586,0.158714846492979,0.0192719343862428,8.23554311217855,1.7874486266246599e-16,2.8722640972369704e-15,chr11,77666917,77666919,up
HIVEP1,17668.1437547895,-0.557824101766738,0.0178276594043707,-31.2898114729508,6.42079088772379e-215,1.81965213758092e-212,chr6,12164459,12164461,down
CEP55,3586.74093592546,0.215740986059468,0.0438844130644842,4.91611875365533,8.82768605456574e-07,5.99290690472632e-06,chr10,93528151,93528153,up
NGDN,6671.32123086772,0.154857091888365,0.0313873085855496,4.93374866679903,8.06662279187695e-07,5.51225118180561e-06,chr14,23477566,23477568,up
RHOU,9188.06397124228,-1.38972864461313,0.0272509046602619,-50.9975232726741,0.0,0.0,chr1,228743738,228743740,down
PANK4,3856.86018465649,0.111495170649717,0.0421249711976177,2.64677143936001,0.0081264257396815,0.0259509522647851,chr1_KI270762v1_alt,60037,60039,up
TRIM28,22526.0783129571,-0.107499947237892,0.0155659633697076,-6.90609021007294,4.98193246883414e-12,5.6639957251435194e-11,chr19,58550551,58550553,down
PTCD2,11054.9624196534,0.260883019979688,0.0230643523468791,11.3110923756326,1.15640741334091e-29,3.46633122148939e-28,chr5,72358425,72358427,up
PHAX,18578.8862136963,0.107575310924463,0.0173881269976583,6.18671067556329,6.143256587840861e-10,5.89987310133552e-09,chr5,126624842,126624844,up
DLG4,2117.64191549284,0.141696040221673,0.0594926384420427,2.38174073183378,0.0172310242575841,0.0496175826903684,chr17,7190708,7190710,up
EIF3K,12187.2176496693,-0.140312333058387,0.0224133873955624,-6.26020202043032,3.84479068383423e-10,3.77622888399017e-09,chr19,38636918,38636920,down
KCNK5,498.081187381319,0.632996811381736,0.125585432202716,5.04036814047007,4.64637174974842e-07,3.2740956809823e-06,chr6,39190890,39190892,up
HS3ST1,428.724697718536,-0.404660004223997,0.130689115970123,-3.0963558152502,0.0019591511547751,0.0074209693923404,chr4,11399082,11399084,down
HIST1H4E,25813.3984198826,-0.162092764157408,0.0148891545307692,-10.886633208248,1.3348415968551299e-27,3.73539963558006e-26,chr6,26204954,26204956,down
TTYH3,2059.30961156035,-0.277086403779341,0.0616542487713182,-4.49419803665246,6.9832618158546e-06,4.17202383762842e-05,chr7,2661737,2661739,down
TP53I13,1083.79720971375,-0.226574206696581,0.0815233918279076,-2.77925392474923,0.0054483916405506,0.0183263013597891,chr17,29572922,29572924,down
CDC23,10924.6891801012,-0.131627721461521,0.0235412327875375,-5.59136909479114,2.25286109052066e-08,1.85599079376034e-07,chr5,138188978,138188980,down
DENND1C,1134.93346684224,0.201450076324547,0.0816815178455586,2.4662871312632,0.0136521847745602,0.0408200983633931,chr19,6467504,6467506,up
PATE4,138.885300199659,-0.602814146195261,0.242213805879196,-2.48876873061445,0.0128186320389593,0.0386243993023892,chr11,125838425,125838427,down
POLR3F,4823.58788798958,0.11247499699205,0.0381700236936497,2.94668397103361,0.0032120128883266,0.0114908526257394,chr20,18483556,18483558,up
GPBP1,35310.6566720538,0.136229191633005,0.012401986120134,10.9844657390677,4.53916297547718e-28,1.28639878725023e-26,chr5,57262750,57262752,up
RAMP1,3325.69650056854,-0.235876100999224,0.0484196999011007,-4.87149035374054,1.10759571594404e-06,7.42541695673968e-06,chr2,237911781,237911783,down
ZNF165,1356.12942803833,0.350132288978149,0.0756156697192619,4.6304197301708,3.64925233455983e-06,2.26617116090773e-05,chr6,28089468,28089470,up
C4orf27,3467.98692940309,0.142612251032634,0.0479494254294052,2.9742223135207,0.0029373218016968,0.0106301450947408,chr4,169729578,169729580,up
HIST1H2BE,1552.12917876127,-0.436989875279344,0.070926435541252,-6.16117068261781,7.22091084172302e-10,6.875524574828151e-09,chr6,26184174,26184176,down
RBM6,16751.03595996,0.242436557534677,0.0190030452759143,12.7577740311947,2.82148912285555e-37,1.08857799400865e-35,chr3,50077131,50077133,up
SMIM7,6139.27260658057,0.110246296028357,0.0321775144869748,3.42619054908619,0.0006121108015919,0.0026146810261479,chr19,16647246,16647248,up
ITM2B,8640.21546330336,-0.206415333204317,0.0279359256076164,-7.38888469648702,1.48065493325957e-13,1.9426741115081597e-12,chr13,48261222,48261224,down
PRRC2A,21982.893399769,-0.110986230860666,0.0165753976198257,-6.69584123447608,2.14434436423499e-11,2.3422491664562503e-10,chr6_GL000256v2_alt,2936865,2936867,down
CD2AP,29057.8263416439,-0.131237786261225,0.0142199927947069,-9.22910356959366,2.72906220231435e-20,5.510089708221981e-19,chr6,47624225,47624227,down
ZNF599,571.231633290286,0.308071851822727,0.114559134011247,2.68919501252936,0.0071624563215754,0.0233120080777609,chr19,34759034,34759036,up
ZFY,16348.2060516386,0.12582205480168,0.019155085424625,6.56859794735912,5.0791218280573394e-11,5.36370406056435e-10,chrY,2979991,2979993,up
CMC1,981.30189550271,-0.350331642608743,0.0891607523333248,-3.92921362192009,8.52241052219193e-05,0.0004289273904081,chr3,28319627,28319629,down
HSPG2,2520.19891443815,-0.221161438684855,0.0539954069322944,-4.09593058465459,4.20475917179212e-05,0.0002214175040902,chr1,21823316,21823318,down
ATRIP,1777.69022767705,0.235533688674842,0.0697505880765892,3.37679860729225,0.000733347231635,0.0030744172403163,chr3,48465552,48465554,up
RNF146,5803.34315964346,-0.106823249820957,0.0349426752515432,-3.05709992300145,0.0022348976090168,0.0083457951681231,chr6,127287691,127287693,down
MAB21L3,229.286969653798,0.70022222051757,0.188395118039873,3.71677476466971,0.0002017821784259,0.0009487494513779,chr1,116133363,116133365,up
RAB11FIP2,10398.6380345727,0.169816523420229,0.0238232193892168,7.12819374433892,1.01694568656122e-12,1.2306779826420599e-11,chr10,118008998,118009000,up
CIRBP,59763.7625806365,-0.146518930150534,0.0101838910720173,-14.38732299024,6.215555515065e-47,2.9901809818925304e-45,chr19,1272441,1272443,down
FBXO44,2031.11513267917,-0.192860968826997,0.0599677930353925,-3.21607581444879,0.00129956495322,0.0051311165139019,chr1,11661271,11661273,down
GEMIN8P4,888.614799632498,0.229234354744756,0.0932760325739661,2.45759117770127,0.0139872299860579,0.0416862244345478,chr1,89993265,89994966,up
HIRIP3,1044.71407949348,0.220206555418889,0.0839099271543948,2.62432066010149,0.0086822002369705,0.0275212950523854,chr16,29993207,29993209,up
SLC22A10,3313.27363859201,0.177593046186582,0.0470264488285283,3.77645028724445,0.0001590792921438,0.0007631791094633,chr11,63311032,63311034,up
PARK7,116570.521557313,0.160457348802022,0.0079228682195374,20.2524318663209,3.38128427057946e-91,3.63476399486359e-89,chr1,7985052,7985054,up
CDC7,6223.73011861699,0.108387047207624,0.0326338150424421,3.3213109489853,0.0008959565720248,0.0036836388950488,chr1,91524433,91524435,up
UHRF1,1976.13992514104,-0.238445561044629,0.0636808501079005,-3.74438407528492,0.0001808368465718,0.0008580529459713,chr19,4960801,4960803,down
GALNS,740.285105865135,-0.26325857298449,0.0988730020826157,-2.6625930986147,0.007754111635076,0.0249242561759873,chr16,88814439,88814441,down
SCLT1,2523.75274978568,0.263544510619311,0.0539860695040033,4.88171324641014,1.05168112136054e-06,7.08101669056013e-06,chr4,129038021,129038023,up
ZNF552,6423.09298006119,-0.171848765078838,0.0346481483410571,-4.95982536749884,7.05565788198496e-07,4.8576209985203e-06,chr19,57808040,57808042,down
H3F3C,1313.6568398335,0.213699920051414,0.0737929917653469,2.89593787891071,0.0037802722463103,0.0132739588878664,chr12,31791759,31791761,up
NOA1,12176.9569219082,-0.123907127377284,0.0221990084103816,-5.58165144526624,2.38245470656278e-08,1.95758152404818e-07,chr4,56963450,56963452,down
ANKRD46,6493.10247323644,0.220353445793302,0.0317592028664976,6.93825492785747,3.969729021736599e-12,4.5564187232554e-11,chr8,100522555,100522557,up
HES4,1402.52439367923,-0.364998688588305,0.0723850813699592,-5.04245739150035,4.59591113916811e-07,3.24293648375796e-06,chr1,999059,999061,down
KCNC2,196.648556317029,-0.504473270486346,0.201301897592536,-2.50605322910304,0.0122087238881946,0.037030040717122,chr12,75042313,75042315,down
METRN,2969.05609519751,-0.13963354808745,0.0483420138440132,-2.88845120391571,0.0038714409125893,0.0135543911735244,chr16,717385,717387,down
TRIP11,38646.6252949705,0.216464412285363,0.0122214613528911,17.7118272549425,3.3985794064511e-70,2.62245827764125e-68,chr14,91969673,91969675,up
LGR4,5418.81262401161,-0.219842784527298,0.0348854761026163,-6.30184274626571,2.94127506327346e-10,2.90898822406367e-09,chr11,27367867,27367869,down
PUSL1,791.314692508857,-0.310267417021287,0.102151597741814,-3.03732319298111,0.0023868938516531,0.008845581185382,chr1,1311377,1311379,down
SSR4,6623.2040256141,-0.133310547863182,0.0314605080572449,-4.23739335743126,2.26129765385066e-05,0.0001242836619554,chrX,153798431,153798433,down
FBXO11,12003.4111917806,0.131671559670844,0.0221688662067389,5.93948100200175,2.85925807215853e-09,2.56576025162551e-08,chr2,47808118,47808120,up
FRYL,25870.3040600646,-0.236138718310001,0.0158116850850754,-14.9344435485179,1.9670927310249e-50,1.0119166468146899e-48,chr4,48499422,48499424,down
HOXC13-AS,701.877849891495,0.340778277071736,0.104472377930942,3.26189834883433,0.0011066882048379,0.0044447176111333,chr12,53939471,53939643,up
DOCK4-AS1,141.275680118106,-1.04903116472526,0.239937131994002,-4.37210846027571,1.23052364863392e-05,7.05931987900513e-05,chr7,111819378,111821779,down
CCDC125,7753.95792368942,0.126446320487782,0.0280585862653928,4.50651074476049,6.59023497488005e-06,3.95693345737501e-05,chr5_GL339449v2_alt,65905,65907,up
LMAN1,79871.4117427706,0.106969251468702,0.0085722172597512,12.4785978035052,9.769188776242679e-36,3.54947192203484e-34,chr18,59331093,59331095,up
TADA1,4657.05392964739,0.177381679322993,0.0403898189414898,4.39174237398674,1.12445891292549e-05,6.50206028841274e-05,chr1,166857567,166857569,up
BOP1,3503.25919993562,-0.130677668327487,0.0442088460958805,-2.95591674218487,0.0031174123042318,0.011190950158006,chr8,144262164,144262166,down
RCN2,9729.29088550416,-0.32581079049948,0.0254884876597649,-12.7826646621247,2.04926270686711e-37,7.9260193081731e-36,chr15,76949220,76949222,down
LOC440300,615.787364325905,-0.531555514347507,0.10967275780212,-4.84674157010421,1.25505742621525e-06,8.34581062389811e-06,chr15,84203104,84209273,down
PCDHB14,2435.18496011015,0.152030113905423,0.0555001982688357,2.73927154582419,0.0061575492303571,0.020429484856019,chr5,141225900,141225902,up
UTP15,9596.92768504498,0.119435469786056,0.0249919668387229,4.77895439589817,1.76209152066002e-06,1.14392838536142e-05,chr5,73580092,73580094,up
DHCR7,8478.15646266984,-0.11971988589633,0.0272561643072958,-4.39239669039874,1.12107905790015e-05,6.48877061845142e-05,chr11,71435375,71435377,down
COASY,2806.53064115202,-0.284915403960932,0.0512533791471123,-5.55895842775832,2.71389323254698e-08,2.2217150113293e-07,chr17,42565966,42565968,down
NR2F6,3734.4119973758,-0.11589914759866,0.0442734906389332,-2.61780008592185,0.0088498635739591,0.0279576050926837,chr19,17232352,17232354,down
UQCRC1,25154.8049876169,-0.144514242433562,0.0148016387991929,-9.76339474257688,1.61651629204195e-22,3.71453736893362e-21,chr3,48599128,48599130,down
LEKR1,149.290958689572,0.564351386706405,0.232845374620699,2.42371740312954,0.0153625549282626,0.0451974601107641,chr3,157045748,157045750,up
CDYL2,4814.27714674182,-0.425037792951679,0.0371200332863592,-11.4503613095593,2.3416743188005498e-30,7.1427940522787e-29,chr16,80604388,80604390,down
FUS,2092.71153417014,-0.299205409152943,0.0642917480264904,-4.65386956082855,3.25762927194103e-06,2.04414925369343e-05,chr16,31191436,31191438,down
TRIM21,5369.60643405265,0.181101817629714,0.0372199729384661,4.86571599418195,1.14043185355536e-06,7.63570073082791e-06,chr11,4385285,4385287,up
