transcript_id,LNCaP_DHT_RNA_rep1_batch,LNCaP_DHT_RNA_rep2_batch,LNCaP_Veh_RNA_rep1_batch,LNCaP_Veh_RNA_rep2_batch
NM_013245,42.938217,43.184677,44.883205,45.457199
NM_013244,0.0,0.0,0.0,0.0
NM_013247,2.988363,3.008677,3.778776,3.482773
NM_013246,0.117559,0.087154,0.113277,0.042953
NM_013249,3.61254,4.15281,4.277256,4.285874
NM_013248,2.065381,2.245055,2.030763,2.01795
NM_001312871,1.353356,1.231284,1.083686,0.738074
NM_001312872,6.311419,8.621095,8.729934,8.144034
NM_001312873,0.776465,0.696268,3.1455,2.367695
NM_001312874,1.653258,1.840727,1.512749,1.648598
NM_014021,6.713743,6.296664,5.179047,5.617414
NM_003771,0.0,0.0,0.0,0.0
NM_014023,5.841807,5.797658,5.570302,5.64036
NM_014028,9.624176,9.392783,9.332165,9.174757
NR_027365,0.166204,0.289347,0.232297,0.260166
NM_015375,8.522889,8.919271,9.42028,9.264136
NM_015374,6.083801,6.938217,4.297282,4.234335
NM_015373,9.880054,9.222563,11.238692,10.656381
NM_015372,0.0,0.024209,0.0,0.058352
NM_015370,0.041817,0.047286,0.061267,0.030371
NR_024628,0.0,0.0,0.0,0.0
NR_027368,0.149648,0.0,0.205304,0.129416
NM_015379,13.549061,14.582904,15.662307,15.148333
NM_015378,8.88769,6.202704,0.014828,8.924413
NM_001282238,0.0,0.188368,0.0,0.0
NM_001166118,0.030249,0.020191,0.007512,0.013543
NM_001166119,0.124609,0.082194,0.125677,0.088601
NM_017852_10,0.651285,0.489746,1.010438,0.524308
NM_002209,0.011028,0.012798,0.00729,0.008152
NM_002208,3.69562,3.61356,3.806264,3.971558
NM_001166112,1.100549,0.461826,0.7418,0.579046
NM_002206,0.0,0.01262,0.03377,0.014083
NM_002205,3.402902,3.327405,2.994805,3.080932
NM_001282233,26.247683,23.713503,33.030384,33.714722
NM_001282234,0.649987,0.553292,0.689645,0.670605
NM_002202,0.0,0.010134,0.020653,0.016699
NM_001282236,0.192832,0.19824,0.0,0.183031
NM_001282237,0.122652,0.0,0.0,0.0
NM_001563,0.715684,0.718064,0.523056,0.546989
NM_001197030,0.045568,0.060058,0.0,0.021014
NR_102712,0.033014,0.0,0.029465,0.0
NM_001252020_2,0.0,0.0,0.001325,0.0
NR_102711,0.0,0.0,0.0,0.0
NM_001256435,1.046872,0.981277,0.647261,0.652711
NM_001256434,0.972283,0.499284,0.392897,0.30911
NM_001256433,0.152938,0.085197,0.0,0.0
NM_001163547,0.0,0.0,0.210121,0.0
NM_001163544,0.328041,0.292831,0.249657,0.519602
NM_001256430,0.429124,0.521596,0.285734,0.365835
NM_001256438,0.0,0.0,0.0,0.0
NM_001170553,0.008799,0.009737,0.00227,0.005647
NR_033263,0.0,0.0,0.0,0.0
NR_033264,0.0,0.0,0.0,0.0
NR_033265,3.353969,3.322101,2.066846,2.127659
NR_033266,1.449353,1.412892,1.473141,1.455701
NR_033267,1.014298,0.901229,0.8641,0.85665
NR_033268,1.446899,1.69391,2.306386,0.591928
NR_033269,0.017278,0.039921,0.006576,0.011182
NM_182971_2,0.0,0.0,0.0,0.0
NM_001282587,0.457385,0.028297,0.299624,1.190598
NM_001282584,1.652758,0.135568,0.0,0.0
NM_001282585,1.320417,0.321299,1.61777,1.339048
NM_001282582,0.0,0.008224,0.025154,0.014624
NM_001282583,0.941598,2.862067,1.672619,1.85571
NM_001282580,0.0,0.673541,0.0,0.0
NR_077234,0.384302,0.194928,0.31707,0.413011
NM_004143,0.1795,0.0194,0.233737,0.198212
NM_001282588,0.0,0.0,0.0,0.0
NM_001282589,0.0,0.0,0.0,0.0
NM_014680,79.118774,79.295296,78.827034,78.796043
NM_014681,1.394966,1.322101,1.236682,1.350039
NM_014682,0.0,0.0,0.0,0.004117
NM_014683,1.800991,2.505354,2.327672,1.731634
NR_120568,0.935491,0.930342,1.106284,1.088406
NR_120569,0.224486,0.279096,0.193822,0.0
NM_014686,5.523003,5.465701,4.844705,4.713954
NM_014687,3.144804,3.201054,2.641851,2.43537
NM_014688,5.269145,5.374676,4.978262,5.108906
NR_120565,0.013165,0.069401,0.0,0.0
NR_120566,0.167287,0.219632,0.156527,0.168698
NR_120567,0.0,0.004614,0.0,0.002005
NR_120560,0.0,0.0,0.0,0.0
NR_120561,2.379742,1.572677,1.639626,1.972723
NR_120562,2.403942,2.807271,2.898194,2.020538
NR_120563,0.0,0.0,0.0,0.0
NR_126363,0.0,0.0,0.0,0.0
NM_001093728,0.0,0.0,0.0,0.0
NM_001093729,0.280555,0.27977,0.327726,0.297703
NM_001093726,0.946294,0.828483,0.497731,0.555546
NM_001093725,6.743287,6.957129,7.74491,7.944918
NM_001099409,2.107237,1.758477,2.093762,2.00772
NM_007244,0.0,0.0,0.0,0.0
NM_007245,2.415972,1.750901,0.713287,0.66127
NM_001099401,0.0,0.027411,0.052728,0.060758
NM_001099400,0.0,0.0,0.0,0.0
NM_001099403,0.0,0.0,0.0,0.0
NM_001099402,6.21928,6.1126,6.513007,6.626896
NM_001099405,0.0,0.0,0.0,0.0
NM_000210,5.245105,5.358287,5.784794,5.77633
NM_001099407,0.795688,0.875631,0.873746,0.813225
NM_001099406,0.277075,0.261111,0.392382,0.337135
NM_000211,0.373925,0.375474,0.344707,0.325907
NM_133631,3.033523,4.015584,3.42475,3.811249
NM_001164502,0.016147,0.07781,0.031916,0.070328
NM_014976,16.638174,17.216993,18.07583,18.23563
NM_014977,6.890671,6.915711,7.583149,8.068233
NM_014974,4.554528,4.456528,3.841966,4.002355
NM_001013839,7.757436,8.81532,8.257114,8.751638
NM_014972,45.223057,45.84325,44.820065,44.756828
NM_000214,40.891003,40.988682,24.920233,25.022955
NM_014970,9.730063,9.633066,8.655471,8.896218
NM_014971,0.862667,0.920874,0.79113,0.765772
NM_001163811_2,0.112438,0.03499,0.0306,0.087917
NM_001005353,1.482499,1.917277,1.410095,1.130418
NM_001005354,0.246048,0.680313,0.023145,0.945622
NM_001013837,4.765951,3.195547,0.0,3.346307
NM_014978,0.0,0.0,0.0,0.0
NM_001283186,0.330271,0.342521,0.214565,0.0
NM_018079,7.087316,7.059502,7.773037,7.279853
NM_018078,8.113052,8.16698,8.470928,8.478185
NM_015089,5.580282,5.795794,5.708162,5.946696
NM_015088,10.003271,8.897316,10.944321,11.482727
NM_018073,30.665371,30.256754,27.810835,27.893658
NM_018072,21.198519,21.585554,21.375614,21.007418
NM_015087,0.471076,0.370464,0.385623,0.283411
NM_018070,3.068538,3.204139,2.348429,3.093841
NM_001307960,1.000416,0.815422,1.074997,0.994598
NM_018076,0.0,0.0,0.0,0.0
NM_015083,6.167502,6.775597,6.85332,8.314961
NM_018074,6.541473,6.727532,6.604447,6.756532
NM_001302265_2,0.0,0.0,0.0,0.0
NM_003996_2,0.0,0.0,0.0,0.0
NM_001206955,0.0,0.207637,0.223056,0.0
NM_007248,0.774725,1.099733,1.631835,1.568576
NM_001206957,0.0,0.0,0.0,0.0
NM_001206956,0.00893,0.011177,0.0,0.006013
NM_001206951,0.0,0.0,0.0,0.0
NM_001206950,0.0,0.0,0.0,0.0
NM_001206952,0.0,0.0,0.0,0.0
NM_001171603,0.483484,0.558125,1.148525,0.961188
NM_001100112,0.0,0.0,0.0,0.0
NM_001100111,0.0,0.0,0.0,0.0
NM_001100118,0.942956,0.918062,1.010056,0.735561
NM_001100119,0.284412,0.296757,0.164347,0.162788
NM_001288661,0.982401,0.959379,0.989712,1.001006
NM_001288660,0.031773,0.023564,0.014378,0.030679
NM_001294341,0.443835,0.332036,0.063864,0.089047
NM_001294340,1.828197,3.149603,2.310805,2.372792
NM_001294347,0.0,0.0,0.0,0.0
NM_001294346,0.0,0.0,0.0,0.0
NM_001294345,0.0,0.0,0.0,0.0
NM_001288666,0.0,0.0,0.0,0.132658
NR_109861,0.0,0.0,0.0,0.0
NM_001288668,0.176251,0.089891,0.20095,0.253712
NM_001294348,0.0,0.0,0.0,0.0
NM_022553,4.930374,4.980041,4.843557,4.777022
NM_001142339,0.009357,0.0,0.0,0.0
NM_012312_4,0.0,0.0,0.0,0.0
NM_152282,0.043431,0.038054,0.255203,0.218745
NM_001142334,0.0,0.0,0.0,0.0
NM_001308388,0.0,0.0,0.0,0.0
NM_001201459,0.429593,0.513709,0.247762,0.355365
NM_001083539_25,0.0,0.0,0.0,0.0
NM_032524,0.0,0.0,0.0,0.0
NM_001206488,0.0,0.0,0.0,0.0
NR_109871,0.000104,0.006828,0.0,8.9e-05
NM_001169,0.0,0.0,0.0,0.0
NM_001168,6.31295,6.216598,5.37318,5.391313
NM_001167,9.202722,9.407972,9.636527,9.911646
NM_001166,15.438808,15.072556,14.524429,13.969213
NM_001165,1.472741,1.560561,1.836047,1.821002
NM_001164,1.254784,1.070706,1.326948,1.048332
NM_001163,0.618402,0.604101,0.580321,0.560704
NM_001206486,0.0,0.0,0.0,0.0
NM_001201457,0.094145,0.074034,0.062909,0.06415
NM_001206484,0.000777,0.010036,0.005216,0.00212
NM_001169109,0.002033,0.002368,0.001491,0.001763
NM_001090_2,0.02284,0.034977,0.0,0.030028
NM_001090_3,0.023796,0.026892,0.0,0.023322
NM_001090_4,0.154899,0.032883,0.357544,0.166789
NM_001090_5,0.153715,0.036494,0.359252,0.224406
NR_104187_2,0.005835,0.01656,0.010672,0.00164
NR_104187_3,0.003845,0.003368,0.0,0.0
NR_033258,0.0,0.0,0.0,0.0
NM_012274,0.0,0.0,0.0,0.0
NM_001142482,0.13278,0.112731,0.128788,0.052718
NM_001142483,1.76679,2.71366,1.824619,1.831495
NM_001142480,1.196663,1.031631,1.015843,1.032255
NM_001142481,0.03235,0.022434,0.024439,0.011522
NR_109878,0.0,0.0,0.0,0.0
NM_020070,0.0,0.0,0.0,0.0
NM_033427,0.135271,0.135021,0.118658,0.128243
NR_108088,0.0,0.0,0.0,0.0
NM_025260_3,0.019045,0.0,0.0,0.0
NM_017625,0.0,0.0,0.0,0.0
NR_037631_2,0.0,0.0,0.0,0.0
NM_001005786_2,0.0,0.0,0.0,0.0
NM_001037171,1.772948,1.83909,2.105374,1.952074
NM_001037172,1.385756,1.498473,1.269973,1.456174
NM_001037175,5.041301,4.503843,3.906075,4.102796
NM_001037174,0.0,0.0,0.0,0.174233
NM_001284320,0.0,0.0,0.0,0.0
NM_001284321,0.0,0.0,0.0,0.0
NM_001284322,0.0,0.0,0.0,0.0
NM_001284323,0.0,0.0,0.0,0.0
NM_001284324,0.0,0.0,0.0,0.0
NM_001284325,0.319027,0.284131,0.341528,0.303257
NM_001284326,0.0,0.0,0.0,0.0
NM_001284327,0.0,0.0,0.0,0.0
NM_001289139,0.001255,0.017443,0.0,0.0
NR_024048,0.214511,0.276721,0.062699,0.180411
NR_024049,0.0,0.0,0.0,0.0
NM_012312_36,0.0,0.0,0.0,0.0
NM_014143,4.405849,4.633815,3.533043,3.141551
NM_001198664,23.492708,24.206217,27.373611,26.915184
NM_004020,0.0,0.0,0.0,0.0
NM_001301186,0.0,0.0,0.0,0.0
NM_001032288,11.201934,10.956869,7.257043,6.6025
NM_001032289,0.633137,2.944493,0.301445,0.265133
NM_001032284,4.710478,4.604042,5.319607,5.471683
NM_001032287,0.0,0.070202,0.028228,0.032722
NM_001032280,0.411124,0.272883,0.064493,0.211788
NM_001032281,1.345206,4.126282,3.391275,1.064991
NM_001032282,1.26252,0.756319,0.594234,0.559573
NM_001032283,20.762938,21.036789,20.573795,20.753368
NM_002159,0.0,0.0,0.0,0.0
NM_001301187,0.0,0.0,0.0,0.0
NM_001291701_25,0.0,0.0,0.0,0.0
NR_102735,0.0,0.00869,0.0,0.00902
NM_024315,1.726886,1.945427,1.792709,1.933665
NM_024316,0.6922,0.705275,0.726443,0.859628
NM_024311,0.254445,0.92657,0.4478,1.181298
NM_024310,1.15147,1.113306,1.019906,1.080286
NM_024313,3.613464,3.576211,3.637825,3.548539
NM_024312,18.140583,18.166777,18.309439,18.266884
NM_024319,7.589398,7.911825,8.571686,8.756154
NM_024318,0.0,0.0,0.0,0.0
NR_036188,0.0,0.0,0.0,0.0
NM_018406_3,0.002999,0.002868,0.002926,0.002725
NR_102737,0.0,0.0,0.0,0.0
NR_044996_5,0.0,0.0,0.0,0.0
NR_044996_4,0.0,0.0,0.0,0.0
NR_103863_4,0.033901,0.0,0.0,0.0
NM_001136153_4,0.421329,0.429848,0.261052,0.47182
NM_001136153_3,0.401417,0.427466,0.258795,0.477653
NM_001136153_2,0.934596,0.566294,0.355936,0.712938
NR_044996_3,0.0,0.0,0.0,0.0
NR_044996_2,0.0,0.0,0.0,0.0
NM_032608,0.0,0.0,0.0,0.004231
NR_044996_8,0.0,0.0,0.0,0.0
NM_001201461_4,0.069903,0.059776,0.025036,0.034477
NM_001201461_2,0.058241,0.068087,0.023327,0.021269
NM_176886_2,0.294296,0.29975,0.243558,0.172119
NM_080830,0.0,0.0,0.0,0.0
NM_012241,1.717274,1.412162,0.83936,1.072583
NM_001171184,0.0,0.0,0.0,0.0
NM_001146082_10,0.025831,0.021211,0.031383,0.021349
NM_001171183,0.0,0.0,0.0,0.0
NM_001171182,0.142539,0.103845,0.119512,0.290069
NM_080831,0.028427,0.013682,0.0,0.0
NM_130772,0.0,0.0,0.0,0.0
NR_026554,3.813348,4.537851,0.0,0.0
NR_026555,0.0,0.0,0.0,0.0
NR_026556,0.0,0.0,0.005942,0.006715
NR_026550,73.910912,71.963654,67.103317,67.400543
NR_026551,2.833509,2.861964,2.711736,2.795836
NR_026552,11.615173,12.407815,13.221318,13.23394
NR_026553,0.320867,0.217266,0.243678,0.332255
NR_036148_3,0.031514,0.016142,0.010113,0.0
NM_178505,0.0,0.0,0.0,0.0
NM_001112706,0.110931,0.109525,0.147221,0.132325
NM_001286212,0.39099,0.31292,0.218148,0.43016
NM_001286213,0.0,0.0,0.0,0.0
NM_001286210,1.944628,2.798243,3.497715,3.791067
NM_001286211,0.376327,0.327545,0.329094,0.505398
NM_001286216,1.495372,2.181041,1.841413,1.924643
NM_001220765,0.0,0.0,0.0,0.0
NM_001286215,0.919259,0.478123,0.517064,0.233952
NM_001286219,0.0,0.0,0.0,0.0
NM_198481_10,0.0,0.0,0.0,0.0
NM_001145734,0.0,0.0,0.0,0.0
NM_001291701_23,0.0,0.0,0.0,0.0
NR_110569,0.048716,0.0,0.0,0.047075
NM_152228,0.440998,0.439699,0.428994,0.429414
NR_110563,0.0,0.0,0.0,0.0
NM_152222,0.0,0.0,0.0,0.0
NM_152221,16.954454,16.82535,17.437777,17.286484
NR_110560,0.295433,0.260167,0.262627,0.223363
NM_152227,2.69481,2.50593,2.485572,3.506658
NR_110566,0.991145,0.519464,0.616013,0.751609
NR_110565,3.092216,3.021131,3.344964,2.734187
NR_110564,0.0,0.0,0.0,0.0
NM_001291700_3,0.0,0.0,0.0,0.0
NM_001291700_2,0.0,0.0,0.0,0.0
NM_001291700_7,0.0,0.0,0.0,0.0
NM_178508,1.07389,1.231343,0.988648,0.980527
NM_001291700_5,0.0,0.0,0.0,0.0
NM_001291700_4,0.0,0.0,0.0,0.0
NM_001271896,0.0,0.088083,0.153629,0.163525
NM_001291700_9,0.0,0.0,0.0,0.0
NM_001271895,1.114751,1.101646,1.141457,1.297855
NM_001271893,0.0,0.0,0.0,0.0
NM_001271890,0.0,0.0,0.0,0.0
NM_001271891,0.0,0.0,0.0,0.0
NM_183353,24.068916,24.758463,25.943592,25.817631
NM_183352,34.848915,27.761255,29.996321,25.759706
NM_138277_7,0.002721,0.005636,0.010123,0.019422
NM_001077511_7,0.093152,0.272128,0.22802,0.207544
NM_183357,0.046302,0.052231,0.060067,0.059268
NM_183356,10.944028,10.695325,8.599333,11.391064
NR_103542_4,0.01402,0.010049,0.014155,0.019682
NR_103542_5,0.014662,0.01088,0.016474,0.022496
NR_103542_6,0.015001,0.013054,0.016474,0.022496
NR_103542_7,0.006542,0.001044,0.008328,0.009819
NR_103542_2,0.014012,0.010879,0.014149,0.020261
NR_103542_3,0.014014,0.010886,0.01648,0.022521
NR_103542_8,0.014661,0.010043,0.014145,0.019669
NM_022006,0.0,0.0,0.0,0.0
NM_001111039,1.703901,1.5369,1.492198,1.607798
NM_001111038,0.0,0.0,0.321202,0.0
NM_022003,0.0,0.0,0.0,0.0
NM_022002,0.0,0.0,0.0,0.0
NM_001111033,0.0,0.0,0.0,0.0
NM_001111032,0.0,0.0,0.0,0.0
NM_001111031,0.0,0.0,0.0,0.0
NM_001111036,0.0,0.0,0.0,0.0
NM_001111035,0.124879,0.160899,0.11772,0.162136
NM_001111034,0.0,0.0,0.0,0.0
NM_199354_3,0.0,0.0,0.0,0.0
NM_199354_2,0.0,0.0,0.0,0.0
NR_037175_6,0.0,0.0,0.0,0.0
NR_037175_7,0.0,0.0,0.0,0.0
NR_037175_4,0.0,0.0,0.0,0.0
NR_037175_5,0.0,0.0,0.0,0.0
NR_037175_2,0.0,0.0,0.0,0.0
NR_037175_3,0.0,0.0,0.0,0.0
NM_001289950,23.322891,25.511314,18.962151,22.461931
NM_001289951,1.337409,2.178296,1.048364,0.866061
NM_001289952,0.282669,2.281534,0.261874,0.266466
NM_001289953,0.006872,0.0,0.002886,0.008561
NR_130920,0.0,0.0,0.0,0.0
NR_130923,0.0,0.0,0.0,0.0
NM_130771_10,0.0,0.0,0.0,0.0
NM_001297737,0.0,0.075911,0.103805,0.068781
NM_001304478,0.053748,0.0,0.398281,0.0
NR_038963,0.0,0.021212,0.0,0.0
NR_130925,0.0,0.0,0.0,0.0
NM_174929,0.0,0.41633,0.0,0.0
NR_023386,0.586327,0.589819,0.585965,0.587299
NR_023387,0.32713,0.372521,0.352154,0.366801
NR_023384,0.142763,1.112143,0.739817,0.486197
NR_023385,0.0,0.022011,0.247993,0.095502
NR_023382,1.024157,1.026274,1.118233,1.049309
NM_012121,5.232411,5.331517,4.893661,4.83463
NR_023380,0.998022,0.946687,1.045726,1.004982
NM_014739,14.849889,18.282877,20.062113,16.854319
NR_038966,0.0,0.0,0.0,0.002415
NM_012120,28.952267,29.571251,26.07806,26.069111
NR_038967,3.38889,3.549559,3.305348,3.355636
NR_130929,0.248577,0.229695,0.220903,0.248134
NR_045864,0.0,0.025433,0.011104,0.0
NM_025260_4,0.019075,0.0,0.001509,0.0
NR_045862,0.062015,0.0,0.0,0.0
NR_045861,0.049529,0.136638,0.149072,0.109676
NM_001100620,0.07407,0.536579,0.117758,0.131519
NR_001530_2,0.0,0.0,0.0,0.0
NM_198689,0.0,0.0,0.001479,0.0
NM_024767,0.0,0.0,0.0,0.0
NM_198688,0.0,0.0,0.0,0.0
NM_174922,1.672262,1.474534,1.385374,1.388802
NM_001243193,0.0,0.0,0.0,0.0
NM_012128,0.0,0.0,0.0,0.0
NM_152829,0.131335,0.061042,0.057502,0.178959
NM_001100626,4.221412,3.434743,4.971348,4.910714
NR_023369,0.0,0.0,0.0,0.0
NM_001261822,0.0,0.0,0.0,0.0
NM_001261823,0.317612,0.891757,0.985667,0.0
NM_001261820,0.018532,0.0,0.0,0.0
NM_001261821,0.0,0.0,0.0,0.0
NM_001261826,32.629681,32.456127,32.347538,32.641273
NM_001261827,0.0,0.0,0.0,0.0
NM_001261824,3.983783,2.25786,3.151312,3.796535
NM_001261825,0.0,0.0,0.0,0.0
NM_001261828,0.0,0.0,0.0,0.0
NM_001261829,0.428465,3.927774,1.25692,2.831194
NR_104579,0.0,0.0,0.0,0.0
NM_001242412,0.0,0.0,0.0,0.0
NM_001242525_6,0.0,0.0,0.0,0.0
NR_026564,0.0,0.0,0.0,0.0
NM_198687,0.0,0.005689,0.0,0.0
NR_026567,0.101056,0.128018,0.063392,0.095538
NM_198686,3.140468,3.038188,2.88591,2.873019
NR_110689,1.13412,1.173248,1.017075,1.38579
NM_032955_4,0.008131,0.022959,0.015131,0.016055
NR_072991_2,0.065994,0.06845,0.055244,0.064684
NR_104578,0.008364,0.008731,0.041134,0.0
NM_032955_5,0.008131,0.022972,0.015167,0.016033
NM_001242525_3,0.0,0.0,0.0,0.0
NR_023363,0.0,0.0,0.0,0.0
NM_021068,0.0,0.0,0.0,0.0
NM_021069,0.023475,0.016328,0.021809,0.064027
NM_001105569,0.0,0.0,0.0,0.0
NM_021064,83.32634,86.104889,78.811157,78.175049
NM_021065,25.46447,22.990864,28.239937,20.811235
NM_021066,174.463287,177.835709,202.154465,202.638779
NM_021067,10.306505,9.827479,9.640349,9.570045
NM_021061,0.900976,0.962586,0.867357,0.934023
NM_021062,1.022255,0.785788,0.534449,0.986944
NM_001291107,0.0,0.0,0.0,0.0
NR_110682,0.035348,0.030835,0.030637,0.017031
NM_001178087_5,5.363482,5.575168,4.587505,4.846837
NM_001178087_4,4.984697,5.009507,3.936133,4.483648
NM_001178087_3,8.108114,8.747211,7.007123,7.439394
NM_001178087_2,6.902472,6.734096,6.133746,6.610394
NR_023367,0.0,0.0,0.0,0.0
NM_001143770,0.114276,0.107506,0.016714,0.043494
NM_206961,0.0,0.0,0.0,0.0
NM_201536,0.008147,0.006733,0.009605,0.013694
NM_201537,0.008364,0.00695,0.009718,0.013783
NM_201535,0.008667,0.007272,0.009781,0.014205
NM_201532,0.004929,0.0,0.000659,0.0
NM_201533,0.00202,0.0,0.001348,0.0024
NM_133269,0.0,0.0,0.0,0.0
NM_133266,0.0,0.001001,0.0,0.0
NM_133267,0.0,0.0,0.015404,0.007538
NM_133264,4.227316,4.266388,4.398343,4.240642
NM_133265,2.0904,0.249069,1.70856,2.327126
NM_133262,0.0,0.0,0.0,0.0
NM_133263,0.655183,0.835388,0.694254,0.760273
NM_201538,0.742203,0.55317,0.460751,0.891253
NM_201539,0.977581,0.8463,0.573751,0.951169
NM_001193611,0.291532,0.19739,0.670117,0.211011
NM_001193610,0.0,0.002516,0.0,0.006851
NM_001193613,0.0,0.0,0.402615,0.086943
NM_001193612,0.783231,0.56167,0.012637,0.014409
NM_145652,0.009258,0.0,0.0,0.0
NM_001193617,0.619629,0.537899,0.356304,0.288831
NM_003319,0.0,0.0,0.0,0.0
NR_024567,2.043699,2.12447,2.089031,2.175842
NR_024566,2.801896,2.519357,2.606419,2.483757
NR_024565,7.715818,8.102752,8.630006,9.42335
NM_003315,16.398264,16.38003,19.120174,17.346233
NR_024563,0.038128,0.050419,0.045391,0.055086
NR_024562,0.278479,0.36562,0.541605,0.337575
NR_024561,0.0,0.000518,0.0,0.0
NR_024560,0.017264,0.008231,0.013729,0.010109
NR_046748,0.255657,0.223547,0.187676,0.233441
NR_046742,0.0,0.0,0.0,0.0
NR_046740,0.0,0.326555,0.35137,0.277112
NM_001090_7,0.02495,0.032387,0.0,0.032112
NM_001286069,6.477703,5.315487,6.473022,8.697204
NM_001286068,7.712762,8.05316,8.838936,10.713962
NM_182528,0.0,0.0,0.0,0.0
NM_144682,0.004498,0.007502,0.0,0.002697
NM_144683,18.64563,18.512344,18.526241,18.007202
NM_144680,0.685798,0.762302,0.818567,0.366802
NM_144681,0.0,0.0,0.0,0.0
NM_144686,1.147118,1.105215,1.142958,1.21811
NM_144687,0.0,0.0,0.0,0.0
NM_144684,13.264251,13.666779,14.035656,14.316027
NM_144685,0.010355,0.01063,0.0,0.006396
NM_153048,0.0,0.0,0.0,0.004271
NM_144688,0.146546,0.194199,0.191322,0.17371
NM_144689,7.144677,7.351761,8.196052,8.338566
NM_198128,0.0,0.018123,0.056825,0.049545
NM_198129,15.040794,14.993484,10.751404,11.146559
NM_001244926,5.859505,8.292815,10.538008,9.453177
NR_104454,0.0,0.222522,0.352169,0.0
NM_001198945,0.0,0.0,0.0,0.0
NR_104455,0.0,0.235276,0.066128,0.203755
NM_145159,0.473612,0.616977,0.440745,0.663569
NR_046099,1.35417,1.341105,1.160898,1.247786
NM_004300,16.564919,14.631098,12.337202,12.821853
NM_001128590_5,0.0,0.0,0.0,0.0
NM_020338,4.014863,4.019919,2.613144,2.583405
NM_020337,7.273448,7.292729,7.289784,7.163061
NM_020336,5.374835,5.393088,8.455647,4.373619
NM_020335,0.578874,0.490029,0.474475,0.496488
NM_001081450_10,0.0,0.004188,0.005029,0.005766
NM_001198941,0.859643,0.861812,0.0,0.0
NR_130792,0.0,0.0,0.0,0.0
NM_001135934,0.0,0.0,0.0,0.0
NM_001287819,0.0,0.0,0.0,0.0
NR_037162,0.817984,0.929623,0.6505,0.738005
NM_001198943,0.247226,0.475443,0.088618,0.109753
NR_037161,1.124708,1.278678,1.441679,1.254937
NM_004301,22.696627,18.833593,24.038441,23.723761
NM_001145148,0.0,0.0,0.0,0.0
NM_175931,0.0,0.0,0.0,0.0
NM_175932,0.632844,1.946348,1.12445,0.76616
NM_001145149,0.362041,0.56761,0.77043,0.325124
NM_002117_6,2.281417,2.147634,2.222649,2.321635
NR_046091,0.0,0.0,0.0,0.0
NM_001135935,0.0,0.0,0.0,0.0
NM_001287814,0.0,0.0,0.0,0.0
NM_001277335_2,0.0,0.0,0.0,0.0
NM_173598,0.756599,0.817593,0.685013,0.730551
NM_001287812,0.100029,0.053117,0.050204,0.098411
NM_002041,0.441847,0.224097,0.196964,0.2151
NM_002040,12.234653,12.427939,13.053944,10.984128
NM_002043,0.0,0.01616,0.021613,0.0
NM_002042,0.0,0.0,0.0,0.0
NM_002045,0.0,0.0,0.0,0.0
NM_001287811,1.709816,1.471385,1.680922,1.392571
NM_002047,51.97961,52.021564,50.122704,51.495155
NM_002046,830.155151,732.026428,818.209106,790.606567
NM_002049,0.047559,0.041766,0.0,0.0
NM_002048,0.0,0.006754,0.014441,0.010537
NM_001287810,5.285353,4.836469,4.869046,0.004671
NM_001135936,0.0,0.0,0.0,0.0
NM_001039132,0.0,0.0,0.0,0.0
NM_001039131,0.0,0.0,0.0,0.002962
NM_001039130,0.015266,0.0,0.029268,0.023414
NM_001286516_2,0.095334,0.209353,0.135312,0.058042
NR_131778,0.04841,0.015056,0.0,0.0
NM_002117_4,1.918614,2.035269,2.174067,2.101651
NR_002179_2,0.0,0.0,0.0,0.0
NR_002179_3,0.0,0.0,0.0,0.0
NM_001172567,0.75218,0.681582,0.323949,0.674267
NM_001305630,2.46916,1.881458,1.918571,2.142465
NM_002597,0.033285,0.019029,0.0,0.019531
NM_002596,0.0,0.0,0.0,0.0
NM_002595,1.714112,1.613934,1.51215,1.957693
NM_002594,0.0,0.0,0.0,0.0
NM_002593,0.045783,0.059605,0.047444,0.051044
NM_002592,22.56781,24.754606,24.48308,26.121214
NM_002591,0.019251,0.021644,0.031725,0.029595
NM_002590,0.0,0.0,0.007791,0.007677
NM_001160046,0.024679,0.035593,0.0,0.031267
NM_000434_4,1.757607,1.743945,1.641535,1.62776
NM_000434_7,2.036577,2.060266,1.937155,1.911754
NM_000434_6,1.999233,2.004627,1.885486,1.877743
NM_002599,0.071488,0.106423,0.101616,0.112564
NM_002598,4.960317,7.05654,7.944143,3.95153
NR_039732_2,0.0,0.0,0.0,0.0
NM_001190992,2.725018,2.68326,3.286054,3.469358
NM_001190991,3.384815,3.288335,3.142523,3.107736
NM_001190997,0.0,0.0,0.0,0.0
NM_001190996,2.837805,3.090703,2.599827,2.800749
NM_001190995,0.062296,0.031376,0.047653,0.055925
NM_001291528,0.0,0.0,0.021754,0.056257
NR_039697,0.040571,0.062962,0.068726,0.0
NR_039696,0.0,0.0,0.0,0.0
NR_039695,0.0,0.0,0.0,0.0
NR_039694,0.0,0.0,0.0,0.0
NR_110974,0.0,0.0,0.0,0.0
NR_110975,0.138902,0.0,0.0,0.0
NM_032545,0.0,0.025399,0.0,0.032259
NR_039690,0.0,0.0,0.0,0.0
NM_001301194,0.0,0.0,0.0,0.0
NM_032549,2.661717,3.282602,3.640821,2.925984
NM_032548,0.077874,0.047149,0.066097,0.006727
NR_039699,0.0,0.021389,0.0,0.0
